row_id,order_id,order_date,customer_id,customer_name,segment,city,state,product_id,category,sub_category,product_name,sales,quantity,discount,profit,order_year,order_month,order_dayofweek
9573,CA-2015-113131,2015-09-24,MB-17305,Maria Bertelson,Consumer,Columbus,Ohio,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",24,1,0,8,2015,2015-09,Thursday
9574,CA-2015-113131,2015-09-24,MB-17305,Maria Bertelson,Consumer,Columbus,Ohio,OFF-AR-10003504,Office Supplies,Art,Newell 347,17,5,0,2,2015,2015-09,Thursday
9575,CA-2015-148495,2015-08-13,SF-20065,Sandra Flanagan,Consumer,Pomona,California,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,32,3,0,10,2015,2015-08,Thursday
9576,CA-2015-143147,2015-05-26,PS-18760,Pamela Stobb,Consumer,San Antonio,Texas,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,106,1,0,-29,2015,2015-05,Tuesday
9577,CA-2015-143147,2015-05-26,PS-18760,Pamela Stobb,Consumer,San Antonio,Texas,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,400,2,0,-80,2015,2015-05,Tuesday
9578,CA-2015-143147,2015-05-26,PS-18760,Pamela Stobb,Consumer,San Antonio,Texas,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",105,5,0,-4,2015,2015-05,Tuesday
9579,CA-2017-152975,2017-09-14,RB-19705,Roger Barcio,Home Office,New York City,New York,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1080,3,0,324,2017,2017-09,Thursday
9580,CA-2017-152975,2017-09-14,RB-19705,Roger Barcio,Home Office,New York City,New York,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,71,1,0,4,2017,2017-09,Thursday
9581,CA-2017-152975,2017-09-14,RB-19705,Roger Barcio,Home Office,New York City,New York,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,30,5,0,9,2017,2017-09,Thursday
9582,CA-2017-152975,2017-09-14,RB-19705,Roger Barcio,Home Office,New York City,New York,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589,5,0,-7,2017,2017-09,Thursday
9583,CA-2016-107475,2016-06-07,RS-19870,Roy Skaria,Home Office,Philadelphia,Pennsylvania,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,10,6,0,3,2016,2016-06,Tuesday
9584,CA-2017-116127,2017-06-25,SB-20185,Sarah Brown,Consumer,New York City,New York,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,401,1,0,-5,2017,2017-06,Sunday
9585,CA-2017-132584,2017-08-26,HJ-14875,Heather Jas,Home Office,Detroit,Michigan,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",54,4,0,14,2017,2017-08,Saturday
9586,CA-2016-160598,2016-08-26,SV-20815,Stuart Van,Corporate,Miami,Florida,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,31,1,0,11,2016,2016-08,Friday
9587,CA-2016-108630,2016-11-18,BE-11410,Bobby Elias,Consumer,Concord,California,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,61,5,0,22,2016,2016-11,Friday
9588,US-2017-129203,2017-04-17,BM-11575,Brendan Murry,Corporate,Chicago,Illinois,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,195,4,0,-44,2017,2017-04,Monday
9589,CA-2017-110940,2017-07-23,AZ-10750,Annie Zypern,Consumer,Wheeling,Illinois,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",122,4,0,15,2017,2017-07,Sunday
9590,CA-2014-119172,2014-05-11,HD-14785,Harold Dahlen,Home Office,Chicago,Illinois,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17,3,0,6,2014,2014-05,Sunday
9591,CA-2014-119172,2014-05-11,HD-14785,Harold Dahlen,Home Office,Chicago,Illinois,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,105,9,1,-173,2014,2014-05,Sunday
9592,US-2016-105452,2016-07-28,BF-11005,Barry Franz,Home Office,Pasadena,Texas,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",25,5,1,-10,2016,2016-07,Thursday
9593,US-2016-105452,2016-07-28,BF-11005,Barry Franz,Home Office,Pasadena,Texas,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",303,5,1,-378,2016,2016-07,Thursday
9594,CA-2017-108931,2017-09-14,HZ-14950,Henia Zydlo,Consumer,New York City,New York,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,9,2,0,4,2017,2017-09,Thursday
9595,CA-2017-108931,2017-09-14,HZ-14950,Henia Zydlo,Consumer,New York City,New York,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,12,2,0,6,2017,2017-09,Thursday
9596,CA-2017-104619,2017-01-24,KD-16495,Keith Dawkins,Corporate,San Jose,California,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",26,3,0,7,2017,2017-01,Tuesday
9597,CA-2017-104619,2017-01-24,KD-16495,Keith Dawkins,Corporate,San Jose,California,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,277,2,0,90,2017,2017-01,Tuesday
9598,CA-2017-104619,2017-01-24,KD-16495,Keith Dawkins,Corporate,San Jose,California,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,110,3,0,8,2017,2017-01,Tuesday
9599,CA-2015-149517,2015-09-19,FC-14245,Frank Carlisle,Home Office,Sacramento,California,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",61,3,0,19,2015,2015-09,Saturday
9600,CA-2015-116841,2015-04-14,TP-21130,Theone Pippenger,Consumer,Springfield,Oregon,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,35,1,0,3,2015,2015-04,Tuesday
9601,CA-2017-107797,2017-05-08,EB-13705,Ed Braxton,Corporate,Mansfield,Texas,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,41,8,0,15,2017,2017-05,Monday
9602,CA-2016-117604,2016-09-04,JP-15520,Jeremy Pistek,Consumer,Jonesboro,Arkansas,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,240,5,0,115,2016,2016-09,Sunday
9603,CA-2014-130155,2014-05-19,TD-20995,Tamara Dahlen,Consumer,Virginia Beach,Virginia,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,34,5,0,9,2014,2014-05,Monday
9604,CA-2016-129861,2016-06-17,DM-13345,Denise Monton,Corporate,Rochester,New York,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,377,3,0,-214,2016,2016-06,Friday
9605,CA-2015-138625,2015-11-02,EG-13900,Emily Grady,Consumer,Chesapeake,Virginia,OFF-AP-10003099,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",198,4,0,55,2015,2015-11,Monday
9606,US-2017-122672,2017-11-04,HG-14965,Henry Goldwyn,Corporate,Lancaster,Ohio,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,71,4,0,-6,2017,2017-11,Saturday
9607,US-2017-122672,2017-11-04,HG-14965,Henry Goldwyn,Corporate,Lancaster,Ohio,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",194,3,0,-44,2017,2017-11,Saturday
9608,CA-2017-117128,2017-12-05,BF-11080,Bart Folk,Consumer,New York City,New York,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",22,6,0,10,2017,2017-12,Tuesday
9609,CA-2017-117128,2017-12-05,BF-11080,Bart Folk,Consumer,New York City,New York,OFF-LA-10000248,Office Supplies,Labels,Avery 52,11,3,0,5,2017,2017-12,Tuesday
9610,CA-2016-130638,2016-05-16,SC-20095,Sanjit Chand,Consumer,Los Angeles,California,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",283,4,0,20,2016,2016-05,Monday
9611,CA-2016-130638,2016-05-16,SC-20095,Sanjit Chand,Consumer,Los Angeles,California,OFF-LA-10002195,Office Supplies,Labels,Avery 481,28,9,0,13,2016,2016-05,Monday
9612,CA-2017-144365,2017-10-24,CS-11950,Carlos Soltero,Consumer,Jackson,Mississippi,OFF-FA-10000735,Office Supplies,Fasteners,Staples,12,4,0,5,2017,2017-10,Tuesday
9613,CA-2016-110086,2016-09-18,BD-11320,Bill Donatelli,Consumer,Woodland,California,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,240,2,0,24,2016,2016-09,Sunday
9614,CA-2014-128524,2014-11-11,MZ-17515,Mary Zewe,Corporate,Seattle,Washington,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,23,1,0,7,2014,2014-11,Tuesday
9615,CA-2014-128524,2014-11-11,MZ-17515,Mary Zewe,Corporate,Seattle,Washington,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,102,7,0,15,2014,2014-11,Tuesday
9616,CA-2014-128524,2014-11-11,MZ-17515,Mary Zewe,Corporate,Seattle,Washington,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2034,2,0,763,2014,2014-11,Tuesday
9617,CA-2016-140256,2016-08-22,PW-19030,Pauline Webber,Corporate,Los Angeles,California,OFF-AR-10002255,Office Supplies,Art,Newell 346,6,2,0,2,2016,2016-08,Monday
9618,CA-2017-160633,2017-11-16,BS-11380,Bill Stewart,Corporate,Bowling Green,Ohio,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,900,3,0,75,2017,2017-11,Thursday
9619,CA-2017-160633,2017-11-16,BS-11380,Bill Stewart,Corporate,Bowling Green,Ohio,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86,3,0,5,2017,2017-11,Thursday
9620,CA-2017-160633,2017-11-16,BS-11380,Bill Stewart,Corporate,Bowling Green,Ohio,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,140,5,0,-2,2017,2017-11,Thursday
9621,CA-2014-115133,2014-09-26,DA-13450,Dianna Arnett,Home Office,Lancaster,Ohio,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,17,6,0,1,2014,2014-09,Friday
9622,CA-2014-115133,2014-09-26,DA-13450,Dianna Arnett,Home Office,Lancaster,Ohio,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,3,2,0,0,2014,2014-09,Friday
9623,CA-2014-115133,2014-09-26,DA-13450,Dianna Arnett,Home Office,Lancaster,Ohio,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",33,4,0,11,2014,2014-09,Friday
9624,CA-2017-137449,2017-06-29,ME-17725,Max Engle,Consumer,Dallas,Texas,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,21,2,1,-55,2017,2017-06,Thursday
9625,CA-2017-137449,2017-06-29,ME-17725,Max Engle,Consumer,Dallas,Texas,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,307,3,0,-40,2017,2017-06,Thursday
9626,CA-2017-137449,2017-06-29,ME-17725,Max Engle,Consumer,Dallas,Texas,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,410,3,0,-96,2017,2017-06,Thursday
9627,CA-2017-103520,2017-09-23,MH-17785,Maya Herman,Corporate,Lubbock,Texas,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,9,2,0,3,2017,2017-09,Saturday
9628,CA-2014-139283,2014-11-23,BT-11440,Bobby Trafton,Consumer,Detroit,Michigan,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,15,3,0,7,2014,2014-11,Sunday
9629,CA-2014-118192,2014-01-13,MM-17920,Michael Moore,Consumer,Newark,Ohio,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,37,7,0,13,2014,2014-01,Monday
9630,CA-2014-118192,2014-01-13,MM-17920,Michael Moore,Consumer,Newark,Ohio,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,3,2,1,-3,2014,2014-01,Monday
9631,CA-2016-168844,2016-05-31,NM-18520,Neoma Murray,Consumer,New York City,New York,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,7,3,0,2,2016,2016-05,Tuesday
9632,CA-2016-168844,2016-05-31,NM-18520,Neoma Murray,Consumer,New York City,New York,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,180,6,0,88,2016,2016-05,Tuesday
9633,CA-2017-154809,2017-02-13,MH-17455,Mark Hamilton,Consumer,Minneapolis,Minnesota,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",91,8,0,39,2017,2017-02,Monday
9634,CA-2014-151330,2014-10-14,TC-21295,Toby Carlisle,Consumer,Everett,Massachusetts,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177,3,0,30,2014,2014-10,Tuesday
9635,CA-2014-151330,2014-10-14,TC-21295,Toby Carlisle,Consumer,Everett,Massachusetts,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",79,7,0,22,2014,2014-10,Tuesday
9636,CA-2014-151330,2014-10-14,TC-21295,Toby Carlisle,Consumer,Everett,Massachusetts,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,1629,9,0,261,2014,2014-10,Tuesday
9637,CA-2014-124702,2014-11-18,MH-17785,Maya Herman,Corporate,Seattle,Washington,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",138,2,0,55,2014,2014-11,Tuesday
9638,CA-2014-124702,2014-11-18,MH-17785,Maya Herman,Corporate,Seattle,Washington,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",730,4,0,95,2014,2014-11,Tuesday
9639,US-2017-125808,2017-11-12,EP-13915,Emily Phan,Consumer,Los Angeles,California,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,12,2,0,6,2017,2017-11,Sunday
9640,CA-2015-116638,2015-01-28,JH-15985,Joseph Holt,Consumer,Concord,North Carolina,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,4298,13,0,-1862,2015,2015-01,Wednesday
9641,CA-2014-104563,2014-03-07,CM-12715,Craig Molinari,Corporate,Seattle,Washington,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,21,5,0,9,2014,2014-03,Friday
9642,CA-2014-104563,2014-03-07,CM-12715,Craig Molinari,Corporate,Seattle,Washington,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",205,5,0,0,2014,2014-03,Friday
9643,CA-2014-104563,2014-03-07,CM-12715,Craig Molinari,Corporate,Seattle,Washington,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,437,6,0,22,2014,2014-03,Friday
9644,CA-2014-104563,2014-03-07,CM-12715,Craig Molinari,Corporate,Seattle,Washington,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",482,2,0,54,2014,2014-03,Friday
9645,US-2017-107979,2017-06-08,FO-14305,Frank Olsen,Consumer,Glendale,Arizona,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,90,7,0,12,2017,2017-06,Thursday
9646,US-2017-107979,2017-06-08,FO-14305,Frank Olsen,Consumer,Glendale,Arizona,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35,2,0,-8,2017,2017-06,Thursday
9647,US-2017-107979,2017-06-08,FO-14305,Frank Olsen,Consumer,Glendale,Arizona,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,73,2,1,-48,2017,2017-06,Thursday
9648,CA-2014-150518,2014-11-19,MW-18220,Mitch Webber,Consumer,Coon Rapids,Minnesota,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,221,4,0,58,2014,2014-11,Wednesday
9649,CA-2014-150518,2014-11-19,MW-18220,Mitch Webber,Consumer,Coon Rapids,Minnesota,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,282,3,0,79,2014,2014-11,Wednesday
9650,CA-2016-107104,2016-11-26,MS-17365,Maribeth Schnelling,Consumer,Los Angeles,California,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,3407,8,0,160,2016,2016-11,Saturday
9651,CA-2016-107104,2016-11-26,MS-17365,Maribeth Schnelling,Consumer,Los Angeles,California,OFF-AR-10004269,Office Supplies,Art,Newell 31,37,9,0,10,2016,2016-11,Saturday
9652,CA-2016-107104,2016-11-26,MS-17365,Maribeth Schnelling,Consumer,Los Angeles,California,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,65,2,0,19,2016,2016-11,Saturday
9653,CA-2016-107104,2016-11-26,MS-17365,Maribeth Schnelling,Consumer,Los Angeles,California,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595,6,0,298,2016,2016-11,Saturday
9654,CA-2017-161893,2017-01-23,HP-14815,Harold Pawlan,Home Office,Tucson,Arizona,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,96,2,0,12,2017,2017-01,Monday
9655,CA-2017-161893,2017-01-23,HP-14815,Harold Pawlan,Home Office,Tucson,Arizona,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,5,2,1,-4,2017,2017-01,Monday
9656,CA-2014-156160,2014-09-22,AS-10090,Adam Shillingsburg,Consumer,New York City,New York,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",97,3,0,35,2014,2014-09,Monday
9657,CA-2014-156160,2014-09-22,AS-10090,Adam Shillingsburg,Consumer,New York City,New York,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,4,1,0,1,2014,2014-09,Monday
9658,CA-2014-156160,2014-09-22,AS-10090,Adam Shillingsburg,Consumer,New York City,New York,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13,4,0,6,2014,2014-09,Monday
9659,CA-2014-156160,2014-09-22,AS-10090,Adam Shillingsburg,Consumer,New York City,New York,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,580,4,0,84,2014,2014-09,Monday
9660,CA-2014-100860,2014-03-26,CS-12505,Cindy Stewart,Consumer,Pomona,California,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,19,5,0,9,2014,2014-03,Wednesday
9661,CA-2016-160717,2016-06-06,ME-17320,Maria Etezadi,Home Office,Santa Barbara,California,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,3024,9,0,227,2016,2016-06,Monday
9662,CA-2016-160717,2016-06-06,ME-17320,Maria Etezadi,Home Office,Santa Barbara,California,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,27,2,0,4,2016,2016-06,Monday
9663,CA-2016-160717,2016-06-06,ME-17320,Maria Etezadi,Home Office,Santa Barbara,California,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,478,3,0,161,2016,2016-06,Monday
9664,CA-2017-132619,2017-08-31,MS-17770,Maxwell Schwartz,Consumer,San Francisco,California,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,194,3,0,10,2017,2017-08,Thursday
9665,US-2015-120957,2015-12-07,KH-16690,Kristen Hastings,Corporate,Riverside,California,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,13,2,0,6,2015,2015-12,Monday
9666,CA-2017-157448,2017-11-16,LC-16885,Lena Creighton,Consumer,Los Angeles,California,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,120,3,0,24,2017,2017-11,Thursday
9667,CA-2017-157448,2017-11-16,LC-16885,Lena Creighton,Consumer,Los Angeles,California,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12,3,0,4,2017,2017-11,Thursday
9668,CA-2016-126270,2016-04-23,AF-10870,Art Ferguson,Consumer,San Clemente,California,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18,7,0,7,2016,2016-04,Saturday
9669,CA-2016-126270,2016-04-23,AF-10870,Art Ferguson,Consumer,San Clemente,California,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",72,3,0,36,2016,2016-04,Saturday
9670,CA-2017-145275,2017-04-02,AH-10465,Amy Hunt,Consumer,Decatur,Alabama,OFF-LA-10001569,Office Supplies,Labels,Avery 499,15,3,0,7,2017,2017-04,Sunday
9671,CA-2015-133396,2015-08-13,GK-14620,Grace Kelly,Corporate,Greensboro,North Carolina,OFF-AR-10001446,Office Supplies,Art,Newell 309,65,7,0,8,2015,2015-08,Thursday
9672,US-2017-140312,2017-11-13,KL-16645,Ken Lonsdale,Consumer,Dublin,California,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22,5,0,1,2017,2017-11,Monday
9673,CA-2016-114867,2016-12-23,FM-14290,Frank Merwin,Home Office,Philadelphia,Pennsylvania,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,8,2,0,3,2016,2016-12,Friday
9674,CA-2016-114867,2016-12-23,FM-14290,Frank Merwin,Home Office,Philadelphia,Pennsylvania,TEC-PH-10002645,Technology,Phones,LG G2,1500,5,0,-375,2016,2016-12,Friday
9675,US-2014-164644,2014-07-22,JL-15850,John Lucas,Consumer,Houston,Texas,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,27,1,0,1,2014,2014-07,Tuesday
9676,CA-2016-137393,2016-05-06,GM-14500,Gene McClure,Consumer,Bakersfield,California,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",42,4,0,14,2016,2016-05,Friday
9677,US-2014-120175,2014-11-28,MC-17635,Matthew Clasen,Corporate,Richmond,Indiana,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,64,6,0,29,2014,2014-11,Friday
9678,CA-2016-144785,2016-04-18,CS-12490,Cindy Schnelling,Corporate,New York City,New York,OFF-AR-10001573,Office Supplies,Art,American Pencil,7,3,0,2,2016,2016-04,Monday
9679,CA-2016-144785,2016-04-18,CS-12490,Cindy Schnelling,Corporate,New York City,New York,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",7,1,0,2,2016,2016-04,Monday
9680,CA-2015-130113,2015-12-27,AH-10030,Aaron Hawkins,Corporate,San Francisco,California,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323,2,0,61,2015,2015-12,Sunday
9681,CA-2015-130113,2015-12-27,AH-10030,Aaron Hawkins,Corporate,San Francisco,California,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,668,9,0,75,2015,2015-12,Sunday
9682,CA-2017-122770,2017-12-13,EP-13915,Emily Phan,Consumer,San Francisco,California,OFF-LA-10004559,Office Supplies,Labels,Avery 49,9,3,0,4,2017,2017-12,Wednesday
